pedido_id,data_pedido,hora_pedido,cliente_id,cliente_nome,cliente_cpf,cliente_email,cliente_estado,produto_id,produto_nome,categoria,produto_preco_base,quantidade,valor_total_item,cupom_codigo,cupom_desconto_pct,valor_final_item,frete_valor,metodo_pagamento,status_pedido
10045,2024-09-26,05:17:12,3,"Gabriel Oliveira Ferreira",976.721.468-46,gabriel.oliveira.ferreira86@hotmail.com,BA,1,"Tablet Ergonômico",Computadores,706.23,3,2118.69,,0,2118.69,39.00,Pix,Concluido
10045,2024-09-26,05:17:12,3,"Gabriel Oliveira Ferreira",976.721.468-46,gabriel.oliveira.ferreira86@hotmail.com,BA,1,"Tablet Ergonômico",Computadores,706.23,3,2118.69,,0,2118.69,39.00,Pix,Concluido
10046,2024-08-08,11:55:14,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,3,"Teclado Premium",Computadores,1697.33,1,1697.33,,0,1697.33,41.00,Pix,Cancelado
10046,2024-08-08,11:55:14,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,4,"Mouse Smart",Periféricos,3158.39,2,6316.78,,0,6316.78,39.00,Pix,Cancelado
10046,2024-08-08,11:55:14,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,3,"Teclado Premium",Computadores,1697.33,1,1697.33,,0,1697.33,41.00,Pix,Cancelado
10046,2024-08-08,11:55:14,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,2,"Microfone Ergonômico",Móveis,1606.41,1,1606.41,,0,1606.41,35.00,Pix,Cancelado
10047,2025-12-22,08:54:34,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,4,"Mouse Smart",Periféricos,3158.39,2,6316.78,,0,6316.78,25.00,Boleto,Pendente
10047,2025-12-22,08:54:34,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,2,"Microfone Ergonômico",Móveis,1606.41,3,4819.23,,0,4819.23,23.00,Boleto,Pendente
10047,2025-12-22,08:54:34,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,1,"Tablet Ergonômico",Computadores,706.23,2,1412.46,,0,1412.46,22.00,Boleto,Pendente
10047,2025-12-22,08:54:34,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,3,"Teclado Premium",Computadores,1697.33,2,3394.66,,0,3394.66,34.00,Boleto,Pendente
10048,2024-02-04,02:12:12,3,"Gabriel Oliveira Ferreira",976.721.468-46,gabriel.oliveira.ferreira86@hotmail.com,BA,2,"Microfone Ergonômico",Móveis,1606.41,3,4819.23,,0,4819.23,39.00,Cartao Credito,Enviado
10049,2024-05-19,23:18:45,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,3,"Teclado Premium",Computadores,1697.33,1,1697.33,,0,1697.33,27.00,Pix,Pendente
10049,2024-05-19,23:18:45,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,5,"Teclado Office",Periféricos,3760.77,2,7521.54,,0,7521.54,36.00,Pix,Pendente
10049,2024-05-19,23:18:45,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,5,"Teclado Office",Periféricos,3760.77,1,3760.77,,0,3760.77,28.00,Pix,Pendente
10050,2024-01-25,00:47:30,3,"Gabriel Oliveira Ferreira",976.721.468-46,gabriel.oliveira.ferreira86@hotmail.com,BA,1,"Tablet Ergonômico",Computadores,706.23,1,706.23,,0,706.23,37.00,Cartao Debito,Entregue
10050,2024-01-25,00:47:30,3,"Gabriel Oliveira Ferreira",976.721.468-46,gabriel.oliveira.ferreira86@hotmail.com,BA,1,"Tablet Ergonômico",Computadores,706.23,3,2118.69,,0,2118.69,39.00,Cartao Debito,Entregue
10050,2024-01-25,00:47:30,3,"Gabriel Oliveira Ferreira",976.721.468-46,gabriel.oliveira.ferreira86@hotmail.com,BA,3,"Teclado Premium",Computadores,1697.33,3,5091.99,,0,5091.99,57.00,Cartao Debito,Entregue
10050,2024-01-25,00:47:30,3,"Gabriel Oliveira Ferreira",976.721.468-46,gabriel.oliveira.ferreira86@hotmail.com,BA,2,"Microfone Ergonômico",Móveis,1606.41,1,1606.41,,0,1606.41,37.00,Cartao Debito,Entregue
10050,2024-01-25,00:47:30,3,"Gabriel Oliveira Ferreira",976.721.468-46,gabriel.oliveira.ferreira86@hotmail.com,BA,3,"Teclado Premium",Computadores,1697.33,2,3394.66,,0,3394.66,50.00,Cartao Debito,Entregue
10051,2025-07-13,15:41:33,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,3,"Teclado Premium",Computadores,1697.33,2,3394.66,,0,3394.66,34.00,Pix,Concluido
10052,2024-09-16,14:38:31,5,"Isabella Rodrigues Souza",362.760.716-50,isabella.rodrigues.souza71@hotmail.com,RS,5,"Teclado Office",Periféricos,3760.77,2,7521.54,,0,7521.54,42.00,Cartao Credito,Pendente
10052,2024-09-16,14:38:31,5,"Isabella Rodrigues Souza",362.760.716-50,isabella.rodrigues.souza71@hotmail.com,RS,1,"Tablet Ergonômico",Computadores,706.23,3,2118.69,,0,2118.69,29.00,Cartao Credito,Pendente
10053,2024-09-21,20:56:59,3,"Gabriel Oliveira Ferreira",976.721.468-46,gabriel.oliveira.ferreira86@hotmail.com,BA,3,"Teclado Premium",Computadores,1697.33,3,5091.99,OFF25,11,4531.87,57.00,Cartao Debito,Entregue
10053,2024-09-21,20:56:59,3,"Gabriel Oliveira Ferreira",976.721.468-46,gabriel.oliveira.ferreira86@hotmail.com,BA,3,"Teclado Premium",Computadores,1697.33,1,1697.33,OFF25,11,1510.62,43.00,Cartao Debito,Entregue
10053,2024-09-21,20:56:59,3,"Gabriel Oliveira Ferreira",976.721.468-46,gabriel.oliveira.ferreira86@hotmail.com,BA,5,"Teclado Office",Periféricos,3760.77,3,11282.31,OFF25,11,10041.26,60.00,Cartao Debito,Entregue
10053,2024-09-21,20:56:59,3,"Gabriel Oliveira Ferreira",976.721.468-46,gabriel.oliveira.ferreira86@hotmail.com,BA,1,"Tablet Ergonômico",Computadores,706.23,2,1412.46,OFF25,11,1257.09,38.00,Cartao Debito,Entregue
10053,2024-09-21,20:56:59,3,"Gabriel Oliveira Ferreira",976.721.468-46,gabriel.oliveira.ferreira86@hotmail.com,BA,3,"Teclado Premium",Computadores,1697.33,2,3394.66,OFF25,11,3021.25,50.00,Cartao Debito,Entregue
10054,2025-07-14,20:37:59,2,"Laura Silva Gomes",852.766.116-53,laura.silva.gomes98@empresa.com,PR,3,"Teclado Premium",Computadores,1697.33,2,3394.66,,0,3394.66,49.00,Cartao Credito,Entregue
10054,2025-07-14,20:37:59,2,"Laura Silva Gomes",852.766.116-53,laura.silva.gomes98@empresa.com,PR,2,"Microfone Ergonômico",Móveis,1606.41,3,4819.23,,0,4819.23,38.00,Cartao Credito,Entregue
10054,2025-07-14,20:37:59,2,"Laura Silva Gomes",852.766.116-53,laura.silva.gomes98@empresa.com,PR,1,"Tablet Ergonômico",Computadores,706.23,3,2118.69,,0,2118.69,38.00,Cartao Credito,Entregue
10055,2024-09-16,12:53:25,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,1,"Tablet Ergonômico",Computadores,706.23,2,1412.46,,0,1412.46,22.00,Boleto,Pendente
10056,2024-05-21,02:56:33,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,4,"Mouse Smart",Periféricos,3158.39,1,3158.39,OFF15,22,2463.54,22.50,Boleto,Entregue
10056,2024-05-21,02:56:33,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,4,"Mouse Smart",Periféricos,3158.39,1,3158.39,OFF15,22,2463.54,22.50,Boleto,Entregue
10056,2024-05-21,02:56:33,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,2,"Microfone Ergonômico",Móveis,1606.41,3,4819.23,OFF15,22,3759.00,23.00,Boleto,Entregue
10057,2024-02-19,01:56:43,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,4,"Mouse Smart",Periféricos,3158.39,1,3158.39,,0,3158.39,36.50,Boleto,Entregue
10057,2024-02-19,01:56:43,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,5,"Teclado Office",Periféricos,3760.77,2,7521.54,,0,7521.54,50.00,Boleto,Entregue
10057,2024-02-19,01:56:43,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,1,"Tablet Ergonômico",Computadores,706.23,1,706.23,,0,706.23,35.00,Boleto,Entregue
10058,2025-05-30,07:12:48,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,4,"Mouse Smart",Periféricos,3158.39,3,9475.17,,0,9475.17,27.50,Pix,Entregue
10058,2025-05-30,07:12:48,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,4,"Mouse Smart",Periféricos,3158.39,2,6316.78,,0,6316.78,25.00,Pix,Entregue
10058,2025-05-30,07:12:48,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,1,"Tablet Ergonômico",Computadores,706.23,3,2118.69,,0,2118.69,23.00,Pix,Entregue
10058,2025-05-30,07:12:48,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,4,"Mouse Smart",Periféricos,3158.39,2,6316.78,,0,6316.78,25.00,Pix,Entregue
10059,2024-03-22,03:41:56,5,"Isabella Rodrigues Souza",362.760.716-50,isabella.rodrigues.souza71@hotmail.com,RS,1,"Tablet Ergonômico",Computadores,706.23,2,1412.46,,0,1412.46,28.00,Pix,Pendente
10060,2025-06-12,14:13:22,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,5,"Teclado Office",Periféricos,3760.77,1,3760.77,,0,3760.77,28.00,Pix,Cancelado
10061,2024-07-30,03:06:04,2,"Laura Silva Gomes",852.766.116-53,laura.silva.gomes98@empresa.com,PR,2,"Microfone Ergonômico",Móveis,1606.41,2,3212.82,,0,3212.82,37.00,Cartao Debito,Pendente
10061,2024-07-30,03:06:04,2,"Laura Silva Gomes",852.766.116-53,laura.silva.gomes98@empresa.com,PR,5,"Teclado Office",Periféricos,3760.77,3,11282.31,,0,11282.31,59.00,Cartao Debito,Pendente
10061,2024-07-30,03:06:04,2,"Laura Silva Gomes",852.766.116-53,laura.silva.gomes98@empresa.com,PR,5,"Teclado Office",Periféricos,3760.77,2,7521.54,,0,7521.54,51.00,Cartao Debito,Pendente
10061,2024-07-30,03:06:04,2,"Laura Silva Gomes",852.766.116-53,laura.silva.gomes98@empresa.com,PR,2,"Microfone Ergonômico",Móveis,1606.41,3,4819.23,,0,4819.23,38.00,Cartao Debito,Pendente
10061,2024-07-30,03:06:04,2,"Laura Silva Gomes",852.766.116-53,laura.silva.gomes98@empresa.com,PR,2,"Microfone Ergonômico",Móveis,1606.41,3,4819.23,,0,4819.23,38.00,Cartao Debito,Pendente
10062,2024-03-14,22:08:56,2,"Laura Silva Gomes",852.766.116-53,laura.silva.gomes98@empresa.com,PR,2,"Microfone Ergonômico",Móveis,1606.41,2,3212.82,,0,3212.82,37.00,Cartao Credito,Pendente
10063,2024-02-06,18:43:21,5,"Isabella Rodrigues Souza",362.760.716-50,isabella.rodrigues.souza71@hotmail.com,RS,3,"Teclado Premium",Computadores,1697.33,2,3394.66,,0,3394.66,40.00,Boleto,Entregue
10063,2024-02-06,18:43:21,5,"Isabella Rodrigues Souza",362.760.716-50,isabella.rodrigues.souza71@hotmail.com,RS,3,"Teclado Premium",Computadores,1697.33,3,5091.99,,0,5091.99,47.00,Boleto,Entregue
10064,2025-12-17,01:28:34,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,2,"Microfone Ergonômico",Móveis,1606.41,1,1606.41,OFF15,22,1253.00,35.00,Cartao Credito,Concluido
10064,2025-12-17,01:28:34,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,1,"Tablet Ergonômico",Computadores,706.23,2,1412.46,OFF15,22,1101.72,36.00,Cartao Credito,Concluido
10064,2025-12-17,01:28:34,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,3,"Teclado Premium",Computadores,1697.33,1,1697.33,OFF15,22,1323.92,41.00,Cartao Credito,Concluido
10064,2025-12-17,01:28:34,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,3,"Teclado Premium",Computadores,1697.33,2,3394.66,OFF15,22,2647.83,48.00,Cartao Credito,Concluido
10064,2025-12-17,01:28:34,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,4,"Mouse Smart",Periféricos,3158.39,1,3158.39,OFF15,22,2463.54,36.50,Cartao Credito,Concluido
10065,2024-07-09,04:21:11,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,4,"Mouse Smart",Periféricos,3158.39,1,3158.39,OFF25,11,2810.97,36.50,Boleto,Enviado
10066,2025-03-06,19:05:25,2,"Laura Silva Gomes",852.766.116-53,laura.silva.gomes98@empresa.com,PR,4,"Mouse Smart",Periféricos,3158.39,3,9475.17,,0,9475.17,42.50,Pix,Cancelado
10066,2025-03-06,19:05:25,2,"Laura Silva Gomes",852.766.116-53,laura.silva.gomes98@empresa.com,PR,3,"Teclado Premium",Computadores,1697.33,3,5091.99,,0,5091.99,56.00,Pix,Cancelado
10066,2025-03-06,19:05:25,2,"Laura Silva Gomes",852.766.116-53,laura.silva.gomes98@empresa.com,PR,1,"Tablet Ergonômico",Computadores,706.23,3,2118.69,,0,2118.69,38.00,Pix,Cancelado
10066,2025-03-06,19:05:25,2,"Laura Silva Gomes",852.766.116-53,laura.silva.gomes98@empresa.com,PR,5,"Teclado Office",Periféricos,3760.77,1,3760.77,,0,3760.77,43.00,Pix,Cancelado
10067,2024-12-20,05:24:46,2,"Laura Silva Gomes",852.766.116-53,laura.silva.gomes98@empresa.com,PR,3,"Teclado Premium",Computadores,1697.33,1,1697.33,,0,1697.33,42.00,Pix,Pendente
10067,2024-12-20,05:24:46,2,"Laura Silva Gomes",852.766.116-53,laura.silva.gomes98@empresa.com,PR,4,"Mouse Smart",Periféricos,3158.39,2,6316.78,,0,6316.78,40.00,Pix,Pendente
10067,2024-12-20,05:24:46,2,"Laura Silva Gomes",852.766.116-53,laura.silva.gomes98@empresa.com,PR,2,"Microfone Ergonômico",Móveis,1606.41,2,3212.82,,0,3212.82,37.00,Pix,Pendente
10067,2024-12-20,05:24:46,2,"Laura Silva Gomes",852.766.116-53,laura.silva.gomes98@empresa.com,PR,6,"Mouse Ultra",Eletrônicos,2973.30,1,2973.30,,0,2973.30,39.50,Pix,Pendente
10067,2024-12-20,05:24:46,2,"Laura Silva Gomes",852.766.116-53,laura.silva.gomes98@empresa.com,PR,1,"Tablet Ergonômico",Computadores,706.23,3,2118.69,,0,2118.69,38.00,Pix,Pendente
10068,2025-04-13,13:48:08,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,6,"Mouse Ultra",Eletrônicos,2973.30,3,8919.90,,0,8919.90,47.50,Cartao Debito,Cancelado
10068,2025-04-13,13:48:08,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,2,"Microfone Ergonômico",Móveis,1606.41,1,1606.41,,0,1606.41,35.00,Cartao Debito,Cancelado
10068,2025-04-13,13:48:08,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,2,"Microfone Ergonômico",Móveis,1606.41,2,3212.82,,0,3212.82,36.00,Cartao Debito,Cancelado
10069,2024-11-22,02:31:47,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,3,"Teclado Premium",Computadores,1697.33,3,5091.99,,0,5091.99,41.00,Boleto,Concluido
10069,2024-11-22,02:31:47,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,5,"Teclado Office",Periféricos,3760.77,3,11282.31,,0,11282.31,44.00,Boleto,Concluido
10070,2025-02-15,22:32:45,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,3,"Teclado Premium",Computadores,1697.33,1,1697.33,,0,1697.33,27.00,Cartao Debito,Pendente
10071,2024-01-27,03:35:27,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,3,"Teclado Premium",Computadores,1697.33,1,1697.33,,0,1697.33,41.00,Boleto,Concluido
10071,2024-01-27,03:35:27,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,5,"Teclado Office",Periféricos,3760.77,3,11282.31,,0,11282.31,58.00,Boleto,Concluido
10071,2024-01-27,03:35:27,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,5,"Teclado Office",Periféricos,3760.77,3,11282.31,,0,11282.31,58.00,Boleto,Concluido
10071,2024-01-27,03:35:27,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,2,"Microfone Ergonômico",Móveis,1606.41,1,1606.41,,0,1606.41,35.00,Boleto,Concluido
10072,2024-12-31,13:43:16,5,"Isabella Rodrigues Souza",362.760.716-50,isabella.rodrigues.souza71@hotmail.com,RS,3,"Teclado Premium",Computadores,1697.33,2,3394.66,BLACK29,22,2647.83,40.00,Boleto,Enviado
10073,2025-05-14,07:43:00,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,4,"Mouse Smart",Periféricos,3158.39,1,3158.39,,0,3158.39,22.50,Boleto,Enviado
10073,2025-05-14,07:43:00,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,3,"Teclado Premium",Computadores,1697.33,1,1697.33,,0,1697.33,27.00,Boleto,Enviado
10074,2025-07-05,16:39:11,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,2,"Microfone Ergonômico",Móveis,1606.41,1,1606.41,OFF25,11,1429.70,21.00,Cartao Credito,Cancelado
10074,2025-07-05,16:39:11,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,6,"Mouse Ultra",Eletrônicos,2973.30,3,8919.90,OFF25,11,7938.71,33.50,Cartao Credito,Cancelado
10074,2025-07-05,16:39:11,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,3,"Teclado Premium",Computadores,1697.33,3,5091.99,OFF25,11,4531.87,41.00,Cartao Credito,Cancelado
10074,2025-07-05,16:39:11,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,6,"Mouse Ultra",Eletrônicos,2973.30,3,8919.90,OFF25,11,7938.71,33.50,Cartao Credito,Cancelado
10074,2025-07-05,16:39:11,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,7,"Mouse Ultra",Móveis,2066.39,3,6199.17,OFF25,11,5517.26,50.00,Cartao Credito,Cancelado
10075,2024-03-15,12:05:26,5,"Isabella Rodrigues Souza",362.760.716-50,isabella.rodrigues.souza71@hotmail.com,RS,5,"Teclado Office",Periféricos,3760.77,3,11282.31,,0,11282.31,50.00,Boleto,Pendente
10075,2024-03-15,12:05:26,5,"Isabella Rodrigues Souza",362.760.716-50,isabella.rodrigues.souza71@hotmail.com,RS,5,"Teclado Office",Periféricos,3760.77,1,3760.77,,0,3760.77,34.00,Boleto,Pendente
10076,2025-12-24,05:04:01,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,4,"Mouse Smart",Periféricos,3158.39,2,6316.78,,0,6316.78,39.00,Pix,Cancelado
10076,2025-12-24,05:04:01,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,6,"Mouse Ultra",Eletrônicos,2973.30,2,5946.60,,0,5946.60,43.00,Pix,Cancelado
10077,2025-11-25,15:44:53,2,"Laura Silva Gomes",852.766.116-53,laura.silva.gomes98@empresa.com,PR,6,"Mouse Ultra",Eletrônicos,2973.30,3,8919.90,,0,8919.90,48.50,Boleto,Enviado
10077,2025-11-25,15:44:53,2,"Laura Silva Gomes",852.766.116-53,laura.silva.gomes98@empresa.com,PR,1,"Tablet Ergonômico",Computadores,706.23,3,2118.69,,0,2118.69,38.00,Boleto,Enviado
10077,2025-11-25,15:44:53,2,"Laura Silva Gomes",852.766.116-53,laura.silva.gomes98@empresa.com,PR,7,"Mouse Ultra",Móveis,2066.39,2,4132.78,,0,4132.78,55.00,Boleto,Enviado
10078,2024-10-30,12:01:19,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,3,"Teclado Premium",Computadores,1697.33,2,3394.66,,0,3394.66,34.00,Boleto,Enviado
10078,2024-10-30,12:01:19,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,1,"Tablet Ergonômico",Computadores,706.23,3,2118.69,,0,2118.69,23.00,Boleto,Enviado
10078,2024-10-30,12:01:19,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,3,"Teclado Premium",Computadores,1697.33,1,1697.33,,0,1697.33,27.00,Boleto,Enviado
10078,2024-10-30,12:01:19,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,6,"Mouse Ultra",Eletrônicos,2973.30,3,8919.90,,0,8919.90,33.50,Boleto,Enviado
10079,2025-10-14,20:13:22,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,4,"Mouse Smart",Periféricos,3158.39,3,9475.17,,0,9475.17,41.50,Cartao Debito,Enviado
10079,2025-10-14,20:13:22,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,4,"Mouse Smart",Periféricos,3158.39,3,9475.17,,0,9475.17,41.50,Cartao Debito,Enviado
10080,2025-03-31,19:54:15,2,"Laura Silva Gomes",852.766.116-53,laura.silva.gomes98@empresa.com,PR,7,"Mouse Ultra",Móveis,2066.39,2,4132.78,,0,4132.78,55.00,Cartao Credito,Entregue
10081,2025-01-05,06:00:29,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,7,"Mouse Ultra",Móveis,2066.39,3,6199.17,,0,6199.17,50.00,Cartao Debito,Entregue
10082,2025-10-07,07:26:20,2,"Laura Silva Gomes",852.766.116-53,laura.silva.gomes98@empresa.com,PR,3,"Teclado Premium",Computadores,1697.33,3,5091.99,,0,5091.99,56.00,Cartao Credito,Pendente
10082,2025-10-07,07:26:20,2,"Laura Silva Gomes",852.766.116-53,laura.silva.gomes98@empresa.com,PR,2,"Microfone Ergonômico",Móveis,1606.41,3,4819.23,,0,4819.23,38.00,Cartao Credito,Pendente
10083,2025-09-07,02:26:45,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,2,"Microfone Ergonômico",Móveis,1606.41,1,1606.41,,0,1606.41,21.00,Pix,Cancelado
10083,2025-09-07,02:26:45,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,3,"Teclado Premium",Computadores,1697.33,2,3394.66,,0,3394.66,34.00,Pix,Cancelado
10083,2025-09-07,02:26:45,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,5,"Teclado Office",Periféricos,3760.77,1,3760.77,,0,3760.77,28.00,Pix,Cancelado
10083,2025-09-07,02:26:45,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,6,"Mouse Ultra",Eletrônicos,2973.30,1,2973.30,,0,2973.30,24.50,Pix,Cancelado
10084,2025-11-16,22:26:02,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,7,"Mouse Ultra",Móveis,2066.39,2,4132.78,VIP44,21,3264.90,40.00,Pix,Cancelado
10084,2025-11-16,22:26:02,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,4,"Mouse Smart",Periféricos,3158.39,3,9475.17,VIP44,21,7485.38,27.50,Pix,Cancelado
10084,2025-11-16,22:26:02,4,"Joao Santos Lima",155.555.784-07,joao.santos.lima25@outlook.com,SC,4,"Mouse Smart",Periféricos,3158.39,1,3158.39,VIP44,21,2495.13,22.50,Pix,Cancelado
10085,2025-09-23,00:10:08,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,3,"Teclado Premium",Computadores,1697.33,3,5091.99,,0,5091.99,55.00,Boleto,Entregue
10085,2025-09-23,00:10:08,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,1,"Tablet Ergonômico",Computadores,706.23,2,1412.46,,0,1412.46,36.00,Boleto,Entregue
10086,2024-02-16,03:31:21,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,6,"Mouse Ultra",Eletrônicos,2973.30,1,2973.30,,0,2973.30,38.50,Cartao Debito,Entregue
10086,2024-02-16,03:31:21,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,6,"Mouse Ultra",Eletrônicos,2973.30,3,8919.90,,0,8919.90,47.50,Cartao Debito,Entregue
10086,2024-02-16,03:31:21,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,5,"Teclado Office",Periféricos,3760.77,3,11282.31,,0,11282.31,58.00,Cartao Debito,Entregue
10086,2024-02-16,03:31:21,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,7,"Mouse Ultra",Móveis,2066.39,2,4132.78,,0,4132.78,54.00,Cartao Debito,Entregue
10086,2024-02-16,03:31:21,1,"Alice Ferreira Souza",081.015.657-63,alice.ferreira.souza28@outlook.com,PE,5,"Teclado Office",Periféricos,3760.77,2,7521.54,,0,7521.54,50.00,Cartao Debito,Entregue
